Response ID,Date submitted,Last page,Start language,Token,Age:,Gender:,Gender: [Other],Education (indicate the highest level of schooling you have completed):,Profession:,I consider myself a 'mechanically inclined' person [],"On the next page you will be shown a video of a robot performing a task. Under the video will be two buttons: a red emergency STOP button and a yellow INTERVENE button. If you were interacting with the robot and wanted to disable/stop the robot press the STOP button. If instead you wanted to simply help the robot complete its task press the INTERVENE button. Regardless, please watch the video to its completion before going to the next page.  Please Do Not refresh the page, even if video is loading slowly.  Click ""I understand"" below to continue.",             Thank you for watching.     STOP!      Intervene                      [][VidNum],             Thank you for watching.     STOP!      Intervene                      [][VidDuration],             Thank you for watching.     STOP!      Intervene                      [][TIme Stop Pressed],             Thank you for watching.     STOP!      Intervene                      [][Time Intervene Pressed],             Thank you for watching.     STOP!      Intervene                      [][Percentage of Video Where Stopped Pressed],             Thank you for watching.     STOP!      Intervene                      [][Percentage of Video Where Intervene Pressed],             Thank you for watching.     STOP!      Intervene                      [][VidDone],Please read and rate each of the following statements on a scale of 1 to 7. [I would have used the emergency stop button to prevent the robot from failing.],Please read and rate each of the following statements on a scale of 1 to 7. [I could have used something other than the emergency stop button to prevent this failure from happening.],Please read and rate each of the following statements on a scale of 1 to 7. [I would have intervened to prevent the failure.],Please read and rate each of the following statements on a scale of 1 to 7. [I could tell the robot was going to fail before it did.],Please read and rate each of the following statements on a scale of 1 to 7. [This failure seemed preventable.],Please read and rate each of the following statements on a scale of 1 to 7. [The emergency stop was necessary to prevent the failure from happening.],"Please read and rate each of the following statements on a scale of 1 to 7. [If I were the person in the video, I could carry on the task without the robot after it failed.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I were the person in the video, I would abandon the task altogether after the robot failed.]",Please read and rate each of the following statements on a scale of 1 to 7. [I would be willing to help the robot in this situation.],"Please read and rate each of the following statements on a scale of 1 to 7. [Despite its failure, the robot was helpful in this task overall.]",Please read and rate each of the following statements on a scale of 1 to 7. [The task could not have been done without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The task would have been easier to complete without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot's failure was severe.],"Please read and rate each of the following statements on a scale of 1 to 7. [If I was a bystander standing 20 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 10 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 3 feet away from this robot when it failed, I would have felt unsafe.]",Please read and rate each of the following statements on a scale of 1 to 7. [I am upset with the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot is fixable by an expert.],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 1 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To procceed to the next page answer 3 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 6 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [I would have used the emergency stop button to prevent the robot from failing.],Please read and rate each of the following statements on a scale of 1 to 7. [I could have used something other than the emergency stop button to prevent this failure from happening.],Please read and rate each of the following statements on a scale of 1 to 7. [I would have intervened to prevent the failure.],Please read and rate each of the following statements on a scale of 1 to 7. [I could tell the robot was going to fail before it did.],Please read and rate each of the following statements on a scale of 1 to 7. [This failure seemed preventable.],Please read and rate each of the following statements on a scale of 1 to 7. [The emergency stop was necessary to prevent the failure from happening.],Please read and rate each of the following statements on a scale of 1 to 7. [I would be willing to help the robot in this situation.],Please read and rate each of the following statements on a scale of 1 to 7. [The task could not have been done without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The task would have been easier to complete without the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot's failure was severe.],"Please read and rate each of the following statements on a scale of 1 to 7. [If I was a bystander standing 20 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 10 feet away from this robot when it failed, I would have felt unsafe.]","Please read and rate each of the following statements on a scale of 1 to 7. [If I had been standing 3 feet away from this robot when it failed, I would have felt unsafe.]",Please read and rate each of the following statements on a scale of 1 to 7. [I am upset with the robot.],Please read and rate each of the following statements on a scale of 1 to 7. [The robot is fixable by an expert.],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 2 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 4 for this question],Please read and rate each of the following statements on a scale of 1 to 7. [To proceed to the next page answer 5 for this question],Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Your Level Of Confidence In The Robot Before The Failure Took Place],Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Damage done by robot],Please rate the following items on a scale from 1 to 7 (1 being low and 7 being high) [Your level of confidence in the robot after the failure took place],What happened before the failure that helped you see it coming?,What intervention does the robot need from you to get back to work?,Total time,Group time: Demographics,Question time: age,Question time: gender,Question time: education,Question time: profession,Question time: skill,Group time: videoexplanation,Question time: explanation,Group time: video,Question time: video,Group time: Video Question Page 1,Question time: scale,Question time: scalenohuman,Group time: Video Question Page 2,Question time: rate,Question time: predictresp,Question time: intervention,Human1,Hum,Severity,Sev,Wobb,Succ,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21
92,1980-01-01 00:00:00,5,en,0~KnFGgqmWyn2Tr,18-24,Male,,Bachelor's degree,Waiter,4,I understand,5,20,-1,15.6063541335,-1,0.790348547,1,,,,,,,,,,,,,,,,,,,,,,1,7,7,2,6,1,6,1,6,1,1,1,2,5,6,2,4,5,5,1,3,,"Move the package, or move the robot's arms.",132.45,13.92,,,,,,11.59,,26.51,,56.4,,,24.03,,,,NH,NH,M,H,NW,S,1,7,7,2,6,1,0,0,6,1,0,6,1,1,1,2,5,6,5,1,3
160,1980-01-01 00:00:00,5,en,LVf76bvdo20E6xO,25-34,Male,,Bachelor's degree,IT Technician,4,I understand,5,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,3,6,2,2,4,3,4,1,2,1,1,1,1,2,7,2,4,5,6,1,3,,Picking up what it knocked off of the desk.,142.69,14.43,,,,,,16.53,,32.34,,61.84,,,17.55,,,,NH,NH,M,H,NW,S,3,6,2,2,4,3,0,0,4,1,0,2,1,1,1,1,2,7,6,1,3
177,1980-01-01 00:00:00,5,en,9L2w~p83TAb1~0Y,18-24,Female,,High school diploma or the equivalent (for example: GED),Student,3,I understand,5,20,-1,15.5989489676,-1,0.7902309474,1,,,,,,,,,,,,,,,,,,,,,,2,6,6,2,6,2,5,6,6,2,2,2,2,1,6,2,4,5,6,1,5,,It needed to move its right arm (right from my point of view) a little more to the right (from my point of view) on the screen in order to open the second half of the box.,196.3,23.2,,,,,,12.07,,24.8,,65.22,,,71.01,,,,NH,NH,M,H,NW,S,2,6,6,2,6,2,0,0,5,6,0,6,2,2,2,2,1,6,6,1,5
209,1980-01-01 00:00:00,5,en,k700UmK2QW0a0kU,55-64,Female,,Bachelor's degree,Customer service,5,I understand,5,20,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,4,4,5,4,3,2,5,1,1,2,1,2,3,1,6,2,4,5,3,2,3,Something happened with the flap of the box and it was moved forward.,To push the box back into place.,350.42,21.18,,,,,,20.62,,51.36,,133.75,,,123.51,,,,NH,NH,M,H,NW,S,4,4,5,4,3,2,0,0,5,1,0,1,2,1,2,3,1,6,3,2,3
252,1980-01-01 00:00:00,5,en,K39R7Tq73ErGdAE,18-24,Female,,Bachelor's degree,Interpreter,4,I understand,5,20,-1,16.3789509428,-1,0.8296920593,1,,,,,,,,,,,,,,,,,,,,,,2,6,7,6,5,2,6,1,7,2,2,2,2,2,5,2,4,5,4,2,3,The robots movements seemed jerky and awkward. ,"The robot needs me to help open what looked like a box so it could get back to work, since that seemed to be its primary task. ",172.14,14.69,,,,,,9.98,,40.09,,59.36,,,48.02,,,,NH,NH,M,H,NW,S,2,6,7,6,5,2,0,0,6,1,0,7,2,2,2,2,2,5,4,2,3
267,,3,en,ntQxYldLeu9Yj65,25-34,Male,,Associate degree,Manager,4,I understand,5,20,19.761,-1,1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.46,18.99,,,,,,10.39,,56.08,,,,,,,,,NH,NH,M,H,NW,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1980-01-01 00:00:00,5,en,oBNUhb8SXV2_aK~,25-34,Male,,Associate degree,Media production,3,I understand,6,19,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,7,5,2,6,5,4,6,6,3,5,6,5,5,3,6,2,4,5,4,3,2,The object began to fall.,It needs someone to pick up the item from the floor.,171.1,28.98,,,,,,15.28,,27.04,,39.42,,,60.38,,,,NH,O,M,H,NW,S,7,5,2,6,5,4,0,0,6,6,0,3,5,6,5,5,3,6,4,3,2
52,1980-01-01 00:00:00,5,en,jBQXoQNgU5RkG~d,18-24,Female,,Bachelor's degree,graduate student,1,I understand,6,19,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,1,2,1,6,1,1,1,1,1,6,2,4,5,7,2,3,,I'm not sure,180.28,22.81,,,,,,16.23,,26.27,,86.54,,,28.43,,,,NH,O,M,H,NW,S,1,1,1,1,4,1,0,0,2,1,0,6,1,1,1,1,1,6,7,2,3
94,1980-01-01 00:00:00,5,en,kvhGH4BJevlzesi,25-34,Male,,High school diploma or the equivalent (for example: GED),sales,4,I understand,6,19,-1,15.6317080877,-1,0.8279067892,1,,,,,,,,,,,,,,,,,,,,,,4,3,5,4,3,5,3,2,3,5,4,4,5,5,4,2,4,5,5,5,4,just grabbed it clumbsy,to pick up the pieces it tried.,109.09,15.16,,,,,,4.87,,25.9,,39.61,,,23.55,,,,NH,O,M,H,NW,S,4,3,5,4,3,5,0,0,3,2,0,3,5,4,4,5,5,4,5,5,4
150,1980-01-01 00:00:00,5,en,_PRVWnQHMCdN1o1,25-34,Male,,High school diploma or the equivalent (for example: GED),Manufacturing associate,2,I understand,6,19,-1,15.7079230324,-1,0.831943384,1,,,,,,,,,,,,,,,,,,,,,,4,5,5,3,6,3,6,1,7,3,3,3,4,1,6,2,4,5,5,3,2,,Change the programming.,277,26.15,,,,,,28.91,,35.53,,157.67,,,28.74,,,,NH,O,M,H,NW,S,4,5,5,3,6,3,0,0,6,1,0,7,3,3,3,4,1,6,5,3,2
202,,3,en,1bbrDdmJmLdcfFB,25-34,Female,,High school diploma or the equivalent (for example: GED),self-employed,3,I understand,6,19,-1,7.5451020381,-1,0.3996134759,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.09,50.85,,,,,,12.75,,30.49,,,,,,,,,NH,O,M,H,NW,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,1980-01-01 00:00:00,5,en,WwdjcbG~cEQO9nb,18-24,Female,,Bachelor's degree,engineer,4,I understand,6,19,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,2,2,5,4,5,2,6,1,6,2,1,1,1,2,6,2,4,5,5,2,4,it was being slow about the work,readjust the arms,373.99,19.13,,,,,,60.8,,33.19,,213.55,,,47.32,,,,NH,O,M,H,NW,S,2,2,5,4,5,2,0,0,6,1,0,6,2,1,1,1,2,6,5,2,4
29,1980-01-01 00:00:00,5,en,mJW~tLxbbntyoVv,18-24,Male,,Bachelor's degree,sales manager,4,I understand,7,17,16.821,-1,1,-1,1,5,3,5,5,3,5,5,2,4,5,4,3,3,4,4,2,2,6,1,3,6,,,,,,,,,,,,,,,,,,,4,3,4,nothing it happened so fast,be more careful,368.41,16.83,,,,,,3.96,,38.98,,222.9,,,85.74,,,,H,H,M,H,W,NS,5,3,5,5,3,5,5,2,4,4,5,3,3,4,4,2,2,6,4,3,4
47,1980-01-01 00:00:00,5,en,fRbNg2uVXvz9N6e,18-24,Female,,Bachelor's degree,Administrative Assistant,2,I understand,7,17,-1,15.9961211678,-1,0.9509613678,1,5,6,6,4,6,4,5,6,4,2,2,7,5,2,2,3,3,6,1,3,6,,,,,,,,,,,,,,,,,,,2,6,1,The robot seemed like it was losing control.,I need to make sure that the robot does not try to grab the laptop.,232.03,18.4,,,,,,14.64,,55.57,,90.93,,,52.49,,,,H,H,M,H,W,NS,5,6,6,4,6,4,5,6,4,2,2,7,5,2,2,3,3,6,2,6,1
83,1980-01-01 00:00:00,5,en,WfGIzVn7HaqTlDl,35-44,Male,,Associate degree,Unemployed,4,I understand,7,17,-1,16.7508329886,-1,0.9958880516,1,2,5,5,2,3,2,7,2,5,2,1,6,6,2,2,2,2,4,1,3,6,,,,,,,,,,,,,,,,,,,4,3,2,,Pick up what it dropped.,253.78,23.5,,,,,,36.32,,32.96,,120.6,,,40.4,,,,H,H,M,H,W,NS,2,5,5,2,3,2,7,2,5,1,2,6,6,2,2,2,2,4,4,3,2
151,1980-01-01 00:00:00,5,en,2T6WO~LCXiZpp7U,35-44,Male,,Bachelor's degree,Writer,4,I understand,7,17,16.2078711373,-1,0.9635497971,-1,1,6,4,6,5,6,4,6,2,6,2,2,4,5,2,2,4,3,6,1,3,6,,,,,,,,,,,,,,,,,,,4,4,2,The robot seemed a bit flimsy  and unfocused.,Maybe waiting to see if the robot had a firm grip on the object would have helped. ,388.05,23.33,,,,,,29.24,,45.03,,112.02,,,178.43,,,,H,H,M,H,W,NS,6,4,6,5,6,4,6,2,6,2,2,4,5,2,2,4,3,6,4,4,2
162,1980-01-01 00:00:00,5,en,P6HENNlVRIAgBZc,55-64,Female,,Associate degree,dental hygienist,2,I understand,7,17,16.821,-1,1,-1,1,7,4,6,1,2,7,4,1,7,1,4,4,5,1,1,1,1,7,1,3,6,,,,,,,,,,,,,,,,,,,7,4,6,,I think it needs a reset,247.13,20.78,,,,,,23.11,,32.53,,139.51,,,31.2,,,,H,H,M,H,W,NS,7,4,6,1,2,7,4,1,7,4,1,4,5,1,1,1,1,7,7,4,6
199,1980-01-01 00:00:00,5,en,86G7ouNlxeJlZUM,25-34,Male,,High school diploma or the equivalent (for example: GED),cook,4,I understand,7,17,-1,-1,-1,-1,1,5,4,3,1,2,4,7,4,6,1,7,7,7,1,1,1,1,4,1,3,6,,,,,,,,,,,,,,,,,,,4,7,1,,Some slower speed and better coordination ,341.88,32.97,,,,,,116.33,,31.94,,116.27,,,44.37,,,,H,H,M,H,W,NS,5,4,3,1,2,4,7,4,6,7,1,7,7,1,1,1,1,4,4,7,1
208,1980-01-01 00:00:00,5,en,NyFOplVZyaqn0GL,25-34,Male,,High school diploma or the equivalent (for example: GED),Photographer,4,I understand,7,17,-1,-1,-1,-1,1,6,5,6,3,5,6,5,3,5,3,1,6,3,1,2,5,3,5,1,3,6,,,,,,,,,,,,,,,,,,,5,5,2,,"It seemed very shakey, someone something was loose or it needs it's accuracy fixed.",230.08,15.52,,,,,,30.42,,25.98,,96.31,,,61.85,,,,H,H,M,H,W,NS,6,5,6,3,5,6,5,3,5,1,3,6,3,1,2,5,3,5,5,5,2
272,1980-01-01 00:00:00,5,en,6lcKJ0BVlRmGHAh,18-24,Male,,High school diploma or the equivalent (for example: GED),self-employed,5,I understand,7,17,-1,-1,-1,-1,1,1,7,1,6,7,1,5,1,1,5,1,1,1,1,1,1,1,7,1,3,6,,,,,,,,,,,,,,,,,,,4,3,3,"the arms were jerking oddly, like it didn't have all the necessary input to deal with the task","it would need help, or more input",154.65,15.68,,,,,,12.2,,23.68,,66.85,,,36.24,,,,H,H,M,H,W,NS,1,7,1,6,7,1,5,1,1,1,5,1,1,1,1,1,1,7,4,3,3
24,1980-01-01 00:00:00,5,en,U5AjaPVPacW6BN2,25-34,Female,,High school diploma or the equivalent (for example: GED),Homemaker/Student,2,I understand,8,19,-1,10.8848979752,-1,0.6000715453,1,,,,,,,,,,,,,,,,,,,,,,5,5,5,3,3,5,5,4,6,2,2,2,2,3,6,2,4,5,3,2,4,,To fix the mess that it made and maybe be reprogrammed so that it doesn't make the same mistakes again.,238.17,37.47,,,,,,25.24,,34.02,,94.96,,,46.48,,,,NH,NH,M,H,W,NS,5,5,5,3,3,5,0,0,5,4,0,6,2,2,2,2,3,6,3,2,4
39,1980-01-01 00:00:00,5,en,hTsdP8vLUCcqjsP,25-34,Male,,Bachelor's degree,Mechanical Engineer,5,I understand,8,19,13.458806939,-1,0.741899947,-1,1,,,,,,,,,,,,,,,,,,,,,,6,6,2,6,6,6,4,2,6,2,2,2,2,2,5,2,4,5,2,2,1,The robot's movements were highly uncoordinated and its head wasn't particularly focused on anything.,It needs some serious reprogramming or at least an alignment check so that its movements are more fluid. ,281.24,29.34,,,,,,45.6,,32.02,,73.98,,,100.3,,,,NH,NH,M,H,W,NS,6,6,2,6,6,6,0,0,4,2,0,6,2,2,2,2,2,5,2,2,1
109,1980-01-01 00:00:00,5,en,ZYuuLUAmYfmsxCD,25-34,Female,,Bachelor's degree,disabled - unemployed,3,I understand,8,19,-1,17.2919200191,-1,0.953195525,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,5,1,5,4,7,4,4,4,6,1,5,2,4,5,4,4,2,"The robot was flailing its arms around, seemingly without purpose.",Direction of its arms,232.82,17.49,,,,,,17.82,,47.3,,107.48,,,42.73,,,,NH,NH,M,H,W,NS,1,1,1,4,5,1,0,0,5,4,0,7,4,4,4,6,1,5,4,4,2
119,1980-01-01 00:00:00,5,en,sIkVWg~3obu6vPO,35-44,Male,,High school diploma or the equivalent (for example: GED),unemployed,2,I understand,8,19,-1,11.8448120362,-1,0.6529856107,1,,,,,,,,,,,,,,,,,,,,,,5,5,6,3,3,5,7,4,4,1,1,1,2,2,7,2,4,5,5,2,1,,To reset the robots working space and the robot . ,172.14,14.85,,,,,,22.9,,26.7,,78.11,,,29.58,,,,NH,NH,M,H,W,NS,5,5,6,3,3,5,0,0,7,4,0,4,1,1,1,2,2,7,5,2,1
194,1980-01-01 00:00:00,5,en,3GUTZtVF8ya7f51,45-54,Male,,High school diploma or the equivalent (for example: GED),Brand Ambassador,3,I understand,8,19,-1,13.2881458569,-1,0.7324924677,1,,,,,,,,,,,,,,,,,,,,,,2,6,6,2,5,3,6,1,7,2,1,1,3,1,7,2,4,5,3,1,3,,"Catching the box and righting it, before it fell.",219.78,21.71,,,,,,33.82,,36.16,,94.84,,,33.25,,,,NH,NH,M,H,W,NS,2,6,6,2,5,3,0,0,6,1,0,7,2,1,1,3,1,7,3,1,3
216,1980-01-01 00:00:00,5,en,M5lyeNwTNDuJ7tH,25-34,Female,,Master's degree,,4,I understand,8,19,11.1153959561,-1,0.5850734801,-1,1,,,,,,,,,,,,,,,,,,,,,,6,6,5,6,5,5,5,5,5,6,6,6,5,1,6,2,4,5,1,1,1,he stops,work,182.69,21.1,,,,,,4.5,,43.7,,60.92,,,52.47,,,,NH,NH,M,H,W,NS,6,6,5,6,5,5,0,0,5,5,0,5,6,6,6,5,1,6,1,1,1
244,1980-01-01 00:00:00,5,en,Gk8PXZbAo~MgO1e,55-64,Female,,Associate degree,Homemaker,4,I understand,8,19,16.2196660916,-1,0.8941439843,-1,1,,,,,,,,,,,,,,,,,,,,,,7,5,7,5,5,7,7,7,7,4,1,1,5,1,5,2,4,5,6,5,3,I could see that everything was going to fall on the floor.,I could put everything back on the table for the robot.,381.31,32.17,,,,,,50.94,,66.73,,132.63,,,98.84,,,,NH,NH,M,H,W,NS,7,5,7,5,5,7,0,0,7,7,0,7,4,1,1,5,1,5,6,5,3
6,1980-01-01 00:00:00,5,en,P1foEQWTwSW6Rsl,35-44,Female,,Master's degree,Information Technology,3,I understand,9,22,-1,20.3439890134,-1,0.9497217223,1,,,,,,,,,,,,,,,,,,,,,,1,6,6,6,5,1,6,2,6,2,1,1,2,1,6,2,4,5,3,3,2,It seemed unable to grasp the objects,A better grasp on the objects. Better design of the hands.,1650.14,24.74,,,,,,610.03,,678.15,,299.82,,,37.4,,,,NH,O,M,H,W,NS,1,6,6,6,5,1,0,0,6,2,0,6,2,1,1,2,1,6,3,3,2
64,1980-01-01 00:00:00,5,en,L4SVpEMnbXHmpyg,35-44,Male,,Bachelor's degree,Journalist,1,I understand,9,22,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,1,4,1,1,4,1,7,1,7,1,1,1,1,1,7,2,4,5,7,1,5,,I would need to fix its mistake.,196.61,16.13,,,,,,16.51,,32.96,,76.2,,,54.81,,,,NH,O,M,H,W,NS,1,4,1,1,4,1,0,0,7,1,0,7,1,1,1,1,1,7,7,1,5
95,,3,en,LqFWRiKsJ9JQVet,35-44,Female,,Bachelor's degree,internet,4,I understand,9,22,18.340134042,-1,0.8561754373,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.91,17.56,,,,,,27.54,,33.81,,,,,,,,,NH,O,M,H,W,NS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1980-01-01 00:00:00,5,en,A2PV9IU_D_r16dQ,25-34,Male,,High school diploma or the equivalent (for example: GED),Computer Sales and Repair,2,I understand,9,22,-1,9.4974540362,-1,0.4433711795,1,,,,,,,,,,,,,,,,,,,,,,2,7,5,2,6,1,7,1,7,1,1,1,1,1,7,2,4,5,4,1,2,,"I think the robot simply needs its arms to be realigned to the task it was working on. There may be far more complicated things involved to fix any larger issues than that, but for me personally, I would at least try realigning the arms first so that it was properly interacting the object instead of the air for most of the video.",243.02,19.47,,,,,,18.54,,40.39,,77.11,,,87.51,,,,NH,O,M,H,W,NS,2,7,5,2,6,1,0,0,7,1,0,7,1,1,1,1,1,7,4,1,2
183,1980-01-01 00:00:00,5,en,DAVDRU6DwLe1YsO,25-34,Male,,Bachelor's degree,warehouse tech,4,I understand,9,22,-1,4.3913911106,-1,0.2050040199,1,,,,,,,,,,,,,,,,,,,,,,1,7,7,4,5,3,7,7,5,2,1,3,5,1,6,2,4,5,5,4,3,the robots left hand seemed to look liek it was going towards it's midsection liek it was going to stabe it's self,it seems like it would have needed mt to anchro the box and repostion the arms again,287.76,20.73,,,,,,20.95,,33.44,,100.02,,,112.62,,,,NH,O,M,H,W,NS,1,7,7,4,5,3,0,0,7,7,0,5,2,1,3,5,1,6,5,4,3
237,1980-01-01 00:00:00,5,en,ZA15VZhzRTm5aiw,25-34,Male,,Professional degree,SUPERVISOR,4,I understand,9,22,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,7,4,4,4,4,4,4,4,7,2,4,5,4,4,4,,,177.74,53.92,,,,,,16.66,,34.86,,57.18,,,15.12,,,,NH,O,M,H,W,NS,4,4,4,4,4,4,0,0,7,4,0,4,4,4,4,4,4,7,4,4,4
274,1980-01-01 00:00:00,5,en,PNz7FMt0jJD~jBR,18-24,Male,,Bachelor's degree,Student,4,I understand,9,22,-1,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,2,6,3,4,4,2,6,2,6,2,1,1,1,2,6,2,4,5,2,2,2,The robot just seemed to be making very jerking movements and didn't really appear to have too much control over what it was doing.  It seemed like it was ill prepared for the task. ,It just needs to be placed in a position where it can start out a little bit easier.  I feel like if it were to start its task then it would be able to complete it much easier. ,328.39,19.69,,,,,,92.66,,29.79,,72.31,,,113.94,,,,NH,O,M,H,W,NS,2,6,3,4,4,2,0,0,6,2,0,6,2,1,1,1,2,6,2,2,2
42,1980-01-01 00:00:00,5,en,jzpcoChBKTWS46k,18-24,Male,,Associate degree,Sales,3,I understand,10,28,-1,-1,-1,-1,1,3,3,5,5,2,6,2,6,4,3,2,6,3,3,3,4,5,6,1,3,6,,,,,,,,,,,,,,,,,,,4,3,3,Nothing,None,153.58,13.42,,,,,,4.88,,34.23,,90,,,11.05,,,,H,H,M,H,W,S,3,3,5,5,2,6,2,6,4,2,3,6,3,3,3,4,5,6,4,3,3
46,1980-01-01 00:00:00,5,en,uJIm1QwbsLXIBVI,18-24,Female,,Associate degree,Student,2,I understand,10,28,-1,26.9900829275,-1,0.9687406384,1,4,3,3,5,3,5,2,5,3,3,5,5,5,4,4,4,5,4,1,3,6,,,,,,,,,,,,,,,,,,,3,5,4,It was flailing,Put it down,138.2,14.81,,,,,,5.83,,35.19,,59.89,,,22.48,,,,H,H,M,H,W,S,4,3,3,5,3,5,2,5,3,5,3,5,5,4,4,4,5,4,3,5,4
70,1980-01-01 00:00:00,5,en,fDnCVPXv~_J33na,25-34,Male,,Bachelor's degree,Proofreader,4,I understand,10,28,-1,-1,-1,-1,1,5,4,5,2,5,5,3,3,5,4,4,5,3,3,3,3,4,5,1,3,6,,,,,,,,,,,,,,,,,,,5,4,4,,To fix it so proximity to things unrelated to the task (such as the computer) causes it to stop its function or reset.,196.44,15.84,,,,,,15.15,,39.05,,81.84,,,44.56,,,,H,H,M,H,W,S,5,4,5,2,5,5,3,3,5,4,4,5,3,3,3,3,4,5,5,4,4
145,1980-01-01 00:00:00,5,en,htooRKzAFcQems3,45-54,Female,,High school diploma or the equivalent (for example: GED),personal home services,2,I understand,10,28,-1,-1,-1,-1,1,1,4,2,3,6,2,6,2,2,2,1,6,4,2,2,2,1,6,1,3,6,,,,,,,,,,,,,,,,,,,5,3,3,,An adjustment in the programming.,252.69,25.23,,,,,,20.56,,57.03,,115.03,,,34.84,,,,H,H,M,H,W,S,1,4,2,3,6,2,6,2,2,1,2,6,4,2,2,2,1,6,5,3,3
148,1980-01-01 00:00:00,5,en,XWthCkNYSxUzMEf,25-34,Male,,High school diploma or the equivalent (for example: GED),Order Selector,3,I understand,10,28,-1,26.6092871373,-1,0.9534188296,1,3,3,4,4,4,4,5,4,2,6,2,3,1,3,4,3,2,3,1,3,6,,,,,,,,,,,,,,,,,,,6,3,5,I didn't really,When he knocked down the laptop,165.32,18.71,,,,,,4.23,,43.83,,64.33,,,34.22,,,,H,H,M,H,W,S,3,3,4,4,4,4,5,4,2,2,6,3,1,3,4,3,2,3,6,3,5
182,1980-01-01 00:00:00,5,en,f5NTLGR0L_IGNY_,35-44,Female,,Master's degree,RN,2,I understand,10,28,-1,15.3465359924,-1,0.550825024,1,3,1,7,6,6,5,7,6,6,3,1,7,6,2,4,1,5,6,1,3,6,,,,,,,,,,,,,,,,,,,5,6,2,It was unable to fine tune its graspers.,Spacial reprogramming,299.75,22.43,,,,,,35.51,,41.79,,126.76,,,73.26,,,,H,H,M,H,W,S,3,1,7,6,6,5,7,6,6,1,3,7,6,2,4,1,5,6,5,6,2
228,1980-01-01 00:00:00,5,en,u0C4BsLmPZ_PpBg,25-34,Female,,Associate degree,Chef,3,I understand,10,28,-1,25.7781029237,-1,0.9252396872,1,7,7,7,1,7,3,3,1,7,3,1,6,1,1,1,1,1,7,1,3,6,,,,,,,,,,,,,,,,,,,7,5,4,,"I think the robot is fine, seems like the man in the video was being dumb and careless. The robot doesn't look equipped to properly handle that laptop the way he was offering it to him. The robot just needs a hug and to be told it wasn't his fault because it really wasn't. Maybe get a new assistant?",163.38,14.76,,,,,,3.37,,36.47,,50.69,,,58.09,,,,H,H,M,H,W,S,7,7,7,1,7,3,3,1,7,1,3,6,1,1,1,1,1,7,7,5,4
264,1980-01-01 00:00:00,5,en,pn7Qm1LMcaqzveE,45-54,Male,,Master's degree,Computer programmer,5,I understand,10,28,-1,-1,-1,-1,1,3,4,5,5,4,4,5,2,5,2,6,4,2,1,2,2,2,5,1,3,6,,,,,,,,,,,,,,,,,,,4,5,2,The robot's arms seemed to be flailing,I don't know,233.11,20.44,,,,,,23.4,,48.76,,86.16,,,54.35,,,,H,H,M,H,W,S,3,4,5,5,4,4,5,2,5,6,2,4,2,1,2,2,2,5,4,5,2
